team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
29,Car,4,29,401671745,4,1727629200000,2024
29,Car,29,3,401671872,5,1728234000000,2024
29,Car,1,29,401671769,6,1728851100000,2024
29,Car,29,28,401671640,7,1729454700000,2024
29,Car,29,7,401671600,8,1730060700000,2024
29,Car,18,29,401671650,9,1730656800000,2024
29,Car,19,29,401671803,10,1731249000000,2024
29,Car,12,29,401671651,12,1732471200000,2024
29,Car,27,29,401671752,13,1733087100000,2024
29,Car,29,21,401671713,14,1733680800000,2024
29,Car,6,29,401671731,15,1734285600000,2024
29,Car,22,29,401671732,16,1734890400000,2024
29,Car,29,27,401671653,17,1735495200000,2024
29,Car,29,1,401671827,18,1736064060000,2024
30,Jax,30,15,401671849,1,1725814800000,2024
30,Jax,5,30,401671635,2,1726419600000,2024
30,Jax,30,2,401671682,3,1727134200000,2024
30,Jax,30,34,401671857,4,1727629200000,2024
30,Jax,11,30,401671633,5,1728234000000,2024
30,Jax,30,3,401671802,6,1728826200000,2024
30,Jax,17,30,401671801,7,1729431000000,2024
30,Jax,9,30,401671707,8,1730048400000,2024
30,Jax,30,21,401671797,9,1730683200000,2024
30,Jax,16,30,401671708,10,1731261600000,2024
30,Jax,30,8,401671642,11,1731866400000,2024
30,Jax,34,30,401671705,13,1733076000000,2024
30,Jax,30,10,401671821,14,1733680800000,2024
30,Jax,20,30,401671706,15,1734285600000,2024
30,Jax,30,13,401671673,16,1734902700000,2024
30,Jax,10,30,401671634,17,1735495200000,2024
30,Jax,30,11,401671837,18,1736064060000,2024
33,Bal,33,12,401671789,1,1725582000000,2024
33,Bal,13,33,401671624,2,1726419600000,2024
33,Bal,33,6,401671763,3,1727036700000,2024
33,Bal,2,33,401671783,4,1727655600000,2024
33,Bal,33,4,401671626,5,1728234000000,2024
33,Bal,28,33,401671625,6,1728838800000,2024
33,Bal,33,27,401671695,7,1729556100000,2024
33,Bal,33,5,401671852,8,1730048400000,2024
33,Bal,7,33,401671623,9,1730656800000,2024
33,Bal,4,33,401671810,10,1731028500000,2024
33,Bal,33,23,401671630,11,1731866400000,2024
33,Bal,33,24,401671689,12,1732583700000,2024
33,Bal,21,33,401671666,13,1733088300000,2024
33,Bal,33,19,401671639,15,1734285600000,2024
33,Bal,23,33,401671778,16,1734816600000,2024
33,Bal,33,34,401671800,17,1735162200000,2024
33,Bal,5,33,401671834,18,1736064060000,2024
34,Hou,34,11,401671861,1,1725814800000,2024
34,Hou,3,34,401671786,2,1726446000000,2024
34,Hou,34,16,401671646,3,1727024400000,2024
34,Hou,30,34,401671857,4,1727629200000,2024
34,Hou,2,34,401671859,5,1728234000000,2024
34,Hou,34,17,401671619,6,1728838800000,2024
34,Hou,34,9,401671644,7,1729443600000,2024
