team_name,team_id,position,week,total,year
Hou,34,TE,2,8.8,2024
Atl,1,D,5,-2.0,2024
Atl,1,D,4,3.0,2024
Atl,1,D,0,19.0,2024
Atl,1,D,2,0.0,2024
Atl,1,D,1,13.0,2024
Atl,1,D,3,5.0,2024
Buf,2,D,5,3.0,2024
Buf,2,D,1,8.0,2024
Buf,2,D,0,19.0,2024
Buf,2,D,2,2.0,2024
Buf,2,D,3,-4.0,2024
Buf,2,D,4,10.0,2024
Chi,3,D,0,33.0,2024
Chi,3,D,3,10.0,2024
Chi,3,D,5,-5.0,2024
Chi,3,D,2,16.0,2024
Chi,3,D,1,7.0,2024
Chi,3,D,4,5.0,2024
Cin,4,D,3,-2.0,2024
Cin,4,D,1,12.0,2024
Cin,4,D,0,20.0,2024
Cin,4,D,4,0.0,2024
Cin,4,D,5,-1.0,2024
Cin,4,D,2,11.0,2024
Cle,5,D,0,63.0,2024
Cle,5,D,5,14.0,2024
Cle,5,D,2,5.0,2024
Cle,5,D,3,15.0,2024
Cle,5,D,4,10.0,2024
Cle,5,D,1,19.0,2024
Dal,6,D,0,22.0,2024
Dal,6,D,4,3.0,2024
Dal,6,D,5,7.0,2024
Dal,6,D,3,2.0,2024
Dal,6,D,2,6.0,2024
Dal,6,D,1,4.0,2024
Den,7,D,0,36.0,2024
Den,7,D,2,12.0,2024
Den,7,D,5,4.0,2024
Den,7,D,3,1.0,2024
Den,7,D,1,11.0,2024
Den,7,D,4,8.0,2024
Det,8,D,4,1.0,2024
Det,8,D,0,7.0,2024
Det,8,D,2,0.0,2024
Det,8,D,1,3.0,2024
Det,8,D,3,3.0,2024
GB,9,D,0,17.0,2024
GB,9,D,1,0.0,2024
GB,9,D,5,10.0,2024
GB,9,D,2,2.0,2024
GB,9,D,3,2.0,2024
GB,9,D,4,3.0,2024
Ten,10,D,0,64.0,2024
Ten,10,D,2,11.0,2024
Ten,10,D,3,23.0,2024
Ten,10,D,1,26.0,2024
Ten,10,D,4,4.0,2024
Ind,11,D,0,22.0,2024
Ind,11,D,3,5.0,2024
Ind,11,D,2,10.0,2024
Ind,11,D,4,1.0,2024
Ind,11,D,1,4.0,2024
Ind,11,D,5,2.0,2024
KC,12,D,0,22.0,2024
KC,12,D,1,3.0,2024
KC,12,D,4,8.0,2024
KC,12,D,5,-1.0,2024
KC,12,D,2,10.0,2024
KC,12,D,3,2.0,2024
LV,13,D,0,56.0,2024
LV,13,D,2,9.0,2024
LV,13,D,3,5.0,2024
LV,13,D,1,15.0,2024
LV,13,D,5,15.0,2024
LV,13,D,4,12.0,2024
LAR,14,D,0,38.0,2024
LAR,14,D,5,11.0,2024
LAR,14,D,2,12.0,2024
LAR,14,D,1,3.0,2024
LAR,14,D,3,5.0,2024
LAR,14,D,4,7.0,2024
Mia,15,D,0,49.0,2024
Mia,15,D,1,0.0,2024
Mia,15,D,5,9.0,2024
Mia,15,D,2,16.0,2024
Mia,15,D,4,12.0,2024
Mia,15,D,3,12.0,2024
Min,16,D,5,11.0,2024
Min,16,D,0,32.0,2024
Min,16,D,2,5.0,2024
Min,16,D,3,5.0,2024
Min,16,D,1,5.0,2024
Min,16,D,4,6.0,2024
NE,17,D,1,4.0,2024
NE,17,D,0,55.0,2024
NE,17,D,5,7.0,2024
NE,17,D,2,5.0,2024
NE,17,D,4,23.0,2024
NE,17,D,3,16.0,2024
NO,18,D,4,16.0,2024
NO,18,D,0,28.0,2024
NO,18,D,1,-3.0,2024
NO,18,D,3,8.0,2024
NO,18,D,5,8.0,2024
NO,18,D,2,-1.0,2024
NYG,19,D,2,3.0,2024
NYG,19,D,0,41.0,2024
NYG,19,D,5,7.0,2024
NYG,19,D,1,21.0,2024
NYG,19,D,3,6.0,2024
NYG,19,D,4,4.0,2024
NYJ,20,D,5,18.0,2024
NYJ,20,D,0,40.0,2024
NYJ,20,D,2,4.0,2024
NYJ,20,D,1,7.0,2024
NYJ,20,D,4,12.0,2024
NYJ,20,D,3,-1.0,2024
Phi,21,D,0,25.0,2024
Phi,21,D,1,4.0,2024
Phi,21,D,2,2.0,2024
Phi,21,D,3,6.0,2024
Phi,21,D,4,13.0,2024
Ari,22,D,1,7.0,2024
Ari,22,D,0,29.0,2024
Ari,22,D,4,9.0,2024
Ari,22,D,5,10.0,2024
Ari,22,D,2,-5.0,2024
Ari,22,D,3,8.0,2024
Pit,23,D,0,28.0,2024
Pit,23,D,1,4.0,2024
Pit,23,D,2,7.0,2024
Pit,23,D,4,5.0,2024
Pit,23,D,5,8.0,2024
Pit,23,D,3,4.0,2024
LAC,24,D,0,24.0,2024
LAC,24,D,1,1.0,2024
LAC,24,D,2,5.0,2024
LAC,24,D,4,7.0,2024
LAC,24,D,3,11.0,2024
SF,25,D,0,20.0,2024
SF,25,D,2,12.0,2024
SF,25,D,5,7.0,2024
SF,25,D,4,2.0,2024
SF,25,D,1,-1.0,2024
SF,25,D,3,0.0,2024
Sea,26,D,4,1.0,2024
Sea,26,D,0,37.0,2024
Sea,26,D,5,18.0,2024
Sea,26,D,2,2.0,2024
Sea,26,D,1,10.0,2024
Sea,26,D,3,6.0,2024
TB,27,D,5,2.0,2024
TB,27,D,0,26.0,2024
TB,27,D,4,2.0,2024
TB,27,D,3,16.0,2024
TB,27,D,2,9.0,2024
TB,27,D,1,-3.0,2024
Wsh,28,D,3,-2.0,2024
Wsh,28,D,2,2.0,2024
Wsh,28,D,0,3.0,2024
Wsh,28,D,5,3.0,2024
Wsh,28,D,4,-4.0,2024
Wsh,28,D,1,4.0,2024
Car,29,D,0,39.0,2024
Car,29,D,1,16.0,2024
Car,29,D,4,1.0,2024
Car,29,D,3,-4.0,2024
Car,29,D,2,11.0,2024
Car,29,D,5,15.0,2024
Jax,30,D,0,28.0,2024
Jax,30,D,1,8.0,2024
Jax,30,D,2,9.0,2024
Jax,30,D,4,1.0,2024
Jax,30,D,5,-4.0,2024
Jax,30,D,3,14.0,2024
Bal,33,D,0,-12.0,2024
Bal,33,D,2,3.0,2024
Bal,33,D,1,-2.0,2024
Bal,33,D,5,-4.0,2024
Bal,33,D,3,-6.0,2024
Bal,33,D,4,-3.0,2024
Hou,34,D,5,2.0,2024
Hou,34,D,0,24.0,2024
Hou,34,D,3,14.0,2024
Hou,34,D,4,1.0,2024
Hou,34,D,1,2.0,2024
Hou,34,D,2,5.0,2024
Atl,1,K,5,16.0,2024
Atl,1,K,4,7.0,2024
Atl,1,K,0,69.0,2024
Atl,1,K,2,7.0,2024
Atl,1,K,1,26.0,2024
Atl,1,K,3,13.0,2024
Buf,2,K,1,8.0,2024
Buf,2,K,5,16.0,2024
Buf,2,K,0,38.0,2024
Buf,2,K,2,4.0,2024
Buf,2,K,3,5.0,2024
Buf,2,K,4,5.0,2024
Chi,3,K,0,46.0,2024
Chi,3,K,3,3.0,2024
Chi,3,K,5,3.0,2024
Chi,3,K,2,20.0,2024
Chi,3,K,1,6.0,2024
Chi,3,K,4,14.0,2024
Cin,4,K,3,9.0,2024
Cin,4,K,1,10.0,2024
Cin,4,K,0,49.0,2024
Cin,4,K,4,7.0,2024
Cin,4,K,5,13.0,2024
Cin,4,K,2,10.0,2024
Cle,5,K,0,49.0,2024
Cle,5,K,5,10.0,2024
Cle,5,K,3,2.0,2024
Cle,5,K,2,6.0,2024
Cle,5,K,4,10.0,2024
Cle,5,K,1,21.0,2024
Dal,6,K,0,43.0,2024
Dal,6,K,4,19.0,2024
Dal,6,K,5,6.0,2024
Dal,6,K,3,3.0,2024
Dal,6,K,2,8.0,2024
Dal,6,K,1,7.0,2024
Den,7,K,0,34.0,2024
Den,7,K,2,9.0,2024
Den,7,K,5,5.0,2024
Den,7,K,1,10.0,2024
Den,7,K,3,1.0,2024
Den,7,K,4,9.0,2024
Det,8,K,4,2.0,2024
Det,8,K,0,30.0,2024
Det,8,K,2,10.0,2024
Det,8,K,1,9.0,2024
Det,8,K,3,9.0,2024
GB,9,K,0,23.0,2024
GB,9,K,1,10.0,2024
GB,9,K,2,3.0,2024
GB,9,K,5,1.0,2024
GB,9,K,3,2.0,2024
GB,9,K,4,7.0,2024
Ten,10,K,0,41.0,2024
Ten,10,K,2,6.0,2024
Ten,10,K,3,13.0,2024
Ten,10,K,1,13.0,2024
Ten,10,K,4,9.0,2024
Ind,11,K,0,55.0,2024
Ind,11,K,3,5.0,2024
Ind,11,K,2,11.0,2024
Ind,11,K,4,8.0,2024
Ind,11,K,1,17.0,2024
Ind,11,K,5,14.0,2024
KC,12,K,0,36.0,2024
KC,12,K,1,7.0,2024
KC,12,K,4,5.0,2024
KC,12,K,5,1.0,2024
KC,12,K,2,16.0,2024
KC,12,K,3,7.0,2024
LV,13,K,0,56.0,2024
LV,13,K,2,12.0,2024
LV,13,K,3,13.0,2024
LV,13,K,5,13.0,2024
LV,13,K,1,12.0,2024
LV,13,K,4,6.0,2024
LAR,14,K,0,41.0,2024
LAR,14,K,5,7.0,2024
LAR,14,K,2,14.0,2024
LAR,14,K,1,8.0,2024
LAR,14,K,4,7.0,2024
LAR,14,K,3,5.0,2024
Mia,15,K,0,48.0,2024
Mia,15,K,1,7.0,2024
Mia,15,K,5,3.0,2024
Mia,15,K,2,7.0,2024
Mia,15,K,4,24.0,2024
Mia,15,K,3,7.0,2024
Min,16,K,5,5.0,2024
Min,16,K,0,19.0,2024
Min,16,K,2,5.0,2024
Min,16,K,1,8.0,2024
Min,16,K,3,0.0,2024
Min,16,K,4,1.0,2024
NE,17,K,1,6.0,2024
NE,17,K,0,47.0,2024
NE,17,K,5,11.0,2024
NE,17,K,2,12.0,2024
NE,17,K,4,13.0,2024
NE,17,K,3,5.0,2024
NO,18,K,4,20.0,2024
NO,18,K,0,55.0,2024
NO,18,K,1,5.0,2024
NO,18,K,3,0.0,2024
NO,18,K,5,13.0,2024
NO,18,K,2,17.0,2024
NYG,19,K,2,22.0,2024
NYG,19,K,0,46.0,2024
NYG,19,K,5,9.0,2024
NYG,19,K,3,0.0,2024
NYG,19,K,1,4.0,2024
NYG,19,K,4,11.0,2024
NYJ,20,K,5,16.0,2024
NYJ,20,K,0,56.0,2024
NYJ,20,K,2,6.0,2024
NYJ,20,K,1,26.0,2024
NYJ,20,K,4,4.0,2024
NYJ,20,K,3,4.0,2024
Phi,21,K,0,37.0,2024
Phi,21,K,1,10.0,2024
Phi,21,K,2,10.0,2024
Phi,21,K,3,6.0,2024
Phi,21,K,4,11.0,2024
Ari,22,K,1,10.0,2024
Ari,22,K,0,35.0,2024
Ari,22,K,4,11.0,2024
Ari,22,K,5,8.0,2024
Ari,22,K,2,4.0,2024
Ari,22,K,3,2.0,2024
Pit,23,K,0,31.0,2024
Pit,23,K,1,4.0,2024
Pit,23,K,2,6.0,2024
Pit,23,K,4,8.0,2024
Pit,23,K,5,9.0,2024
Pit,23,K,3,4.0,2024
LAC,24,K,0,17.0,2024
LAC,24,K,1,3.0,2024
LAC,24,K,4,4.0,2024
LAC,24,K,2,3.0,2024
LAC,24,K,3,7.0,2024
SF,25,K,0,43.0,2024
SF,25,K,2,11.0,2024
SF,25,K,5,10.0,2024
SF,25,K,4,12.0,2024
SF,25,K,1,1.0,2024
SF,25,K,3,9.0,2024
Sea,26,K,4,6.0,2024
Sea,26,K,0,37.0,2024
Sea,26,K,5,11.0,2024
Sea,26,K,2,7.0,2024
Sea,26,K,1,11.0,2024
Sea,26,K,3,2.0,2024
TB,27,K,5,15.0,2024
TB,27,K,0,43.0,2024
TB,27,K,4,2.0,2024
TB,27,K,3,16.0,2024
TB,27,K,2,10.0,2024
TB,27,K,1,0.0,2024
Wsh,28,K,3,8.0,2024
Wsh,28,K,2,0.0,2024
Wsh,28,K,0,34.0,2024
Wsh,28,K,5,9.0,2024
Wsh,28,K,4,2.0,2024
Wsh,28,K,1,15.0,2024
Car,29,K,0,52.0,2024
Car,29,K,1,22.0,2024
Car,29,K,4,13.0,2024
Car,29,K,3,1.0,2024
Car,29,K,5,6.0,2024
Car,29,K,2,10.0,2024
Jax,30,K,0,50.0,2024
Jax,30,K,1,9.0,2024
Jax,30,K,2,13.0,2024
Jax,30,K,4,6.0,2024
Jax,30,K,5,10.0,2024
Jax,30,K,3,12.0,2024
Bal,33,K,0,47.0,2024
Bal,33,K,2,18.0,2024
Bal,33,K,1,9.0,2024
Bal,33,K,5,3.0,2024
Bal,33,K,3,12.0,2024
Bal,33,K,4,5.0,2024
Hou,34,K,5,8.0,2024
Hou,34,K,0,45.0,2024
Hou,34,K,3,12.0,2024
Hou,34,K,4,11.0,2024
Hou,34,K,1,3.0,2024
Hou,34,K,2,11.0,2024
