team_name,team_id,position,week,total,year
Min,16,WR,4,37.5,2023
Min,16,WR,3,89.46000000000001,2023
NE,17,WR,1,36.3,2023
NE,17,WR,0,227.3,2023
NE,17,WR,2,38.1,2023
NE,17,WR,4,47.900000000000006,2023
NE,17,WR,7,30.4,2023
NE,17,WR,6,30.1,2023
NE,17,WR,3,18.9,2023
NE,17,WR,5,25.6,2023
NO,18,WR,0,223.0,2023
NO,18,WR,3,38.1,2023
NO,18,WR,6,26.8,2023
NO,18,WR,1,28.0,2023
NO,18,WR,4,51.900000000000006,2023
NO,18,WR,7,31.7,2023
NO,18,WR,5,17.3,2023
NO,18,WR,2,29.2,2023
NYG,19,WR,0,251.8,2023
NYG,19,WR,4,27.3,2023
NYG,19,WR,5,59.1,2023
NYG,19,WR,2,30.3,2023
NYG,19,WR,7,33.400000000000006,2023
NYG,19,WR,6,32.7,2023
NYG,19,WR,1,28.4,2023
NYG,19,WR,3,40.6,2023
NYJ,20,WR,0,147.60000000000002,2023
NYJ,20,WR,4,15.4,2023
NYJ,20,WR,3,17.0,2023
NYJ,20,WR,1,35.7,2023
NYJ,20,WR,5,14.600000000000001,2023
NYJ,20,WR,6,31.0,2023
NYJ,20,WR,2,33.900000000000006,2023
Phi,21,WR,1,39.7,2023
Phi,21,WR,0,301.9,2023
Phi,21,WR,5,48.8,2023
Phi,21,WR,2,51.5,2023
Phi,21,WR,3,29.6,2023
Phi,21,WR,4,63.1,2023
Phi,21,WR,7,46.6,2023
Phi,21,WR,6,22.6,2023
Ari,22,WR,6,36.400000000000006,2023
Ari,22,WR,0,280.8,2023
Ari,22,WR,5,79.2,2023
Ari,22,WR,4,29.200000000000003,2023
Ari,22,WR,2,41.6,2023
Ari,22,WR,7,40.2,2023
Ari,22,WR,1,25.1,2023
Ari,22,WR,3,29.1,2023
Pit,23,WR,2,30.5,2023
Pit,23,WR,4,48.5,2023
Pit,23,WR,0,255.4,2023
Pit,23,WR,5,27.8,2023
Pit,23,WR,7,40.400000000000006,2023
Pit,23,WR,3,64.0,2023
Pit,23,WR,1,44.2,2023
LAC,24,WR,0,268.3,2023
LAC,24,WR,1,78.2,2023
LAC,24,WR,7,41.8,2023
LAC,24,WR,6,37.099999999999994,2023
LAC,24,WR,2,36.0,2023
LAC,24,WR,3,51.2,2023
LAC,24,WR,4,24.0,2023
SF,25,WR,0,260.1,2023
SF,25,WR,2,50.3,2023
SF,25,WR,6,26.5,2023
SF,25,WR,4,47.2,2023
SF,25,WR,5,24.3,2023
SF,25,WR,7,53.6,2023
